13.9,-0.03154074375602044
14.,-0.03134344487755167
14.1,-0.031148592173176524
14.200000000000001,-0.03095614057647128
14.3,-0.030766046133959127
14.4,-0.030578265939422086
14.5,-0.030392758122860058
14.6,-0.03020948181184003
14.700000000000001,-0.03002839713657125
14.8,-0.029849465091138238
14.9,-0.029672647649194406
15.,-0.02949790764813961
15.1,-0.02932520824105637
15.200000000000001,-0.029154515106569932
15.3,-0.028985793038126383
15.4,-0.02881900818738855
15.5,-0.028654127470259902
15.6,-0.028491119111974012
15.700000000000001,-0.028329950368970132
15.8,-0.02817059090872536
15.9,-0.028013010501879966
16.,-0.02785717962056034
16.1,-0.02770306934631908
16.200000000000003,-0.027550651420245792
16.3,-0.027399898174811206
16.400000000000002,-0.027250782502178394
16.500000000000004,-0.02710327795861839
16.6,-0.026957358715380766
16.700000000000003,-0.026812999349108222
16.8,-0.02667017500108649
16.900000000000002,-0.026528861434818547
17.000000000000004,-0.026389034860839006
17.1,-0.026250671915544473
17.200000000000003,-0.026113749824122384
17.3,-0.02597824566983965
17.400000000000002,-0.02584413871281505
17.500000000000004,-0.02571140692783997
17.6,-0.025580029335463286
17.700000000000003,-0.025449985298153944
17.8,-0.0253212547516857
17.900000000000002,-0.025193817891152954
18.000000000000004,-0.025067655343910197
18.1,-0.02494274812907912
18.200000000000003,-0.0248190776356266
18.3,-0.024696625626209598
18.400000000000002,-0.02457537421548237
18.500000000000004,-0.02445530578714682
18.6,-0.024336403275125738
18.700000000000003,-0.024218649817491302
18.8,-0.024102028739011343
18.900000000000002,-0.023986523865382997
19.000000000000004,-0.023872117684107807
19.1,-0.023758799353339678
19.200000000000003,-0.023646548773684287
19.300000000000004,-0.023535352488754595
19.400000000000002,-0.023425195742309304
19.500000000000004,-0.023316064045871946
19.6,-0.023207943180620843
19.700000000000003,-0.02310081918915369
19.800000000000004,-0.022994678368792137
19.900000000000002,-0.0228895077671783
20.,-0.022785293176912923
